Node,OH,
SM22518  ,S ,
SM22520  ,A ,
SM22522  ,S ,
SM22523  ,S ,
SM22524  ,S ,
SM22525  ,S ,
SM22526  ,A ,
SM22527  ,S ,
SM22528  ,S ,
SM22529  ,S ,
SM22530  ,S ,
SM22531  ,S ,
SM22532  ,S ,
SM22533  ,S ,
SM22534  ,A ,
SM22535  ,S ,
SM22536  ,S ,
SM22537  ,A ,
SM22538  ,S ,
SM22539  ,S ,
SM22540  ,S ,
SM22541  ,S ,
SM22542  ,S ,
SM22543  ,S ,
SM22544  ,S ,
SM22545  ,S ,
SM22546  ,S ,
SM22547  ,S ,
SM22548  ,S ,
SM22549  ,S ,
SM22550  ,S ,
SM22551  ,S ,
SM22552  ,S ,
SM22553  ,S ,
SM22554  ,S ,
SM22555  ,S ,
SM22556  ,S ,
SM22557  ,S ,
SM22558  ,S ,
SM22559  ,S ,
SM22560  ,A ,
SM22561  ,S ,
SM22562  ,S ,
SM22563  ,S ,
SM22564  ,A ,
SM22565  ,A ,
SM22566  ,A ,
SM22567  ,S ,
SM22568  ,S ,
SM22569  ,S ,
SM22570  ,S ,
SM22571  ,S ,
SM22572  ,S ,
SM22573  ,S ,
SM22574  ,S ,
SM22575  ,S ,
SM22576  ,S ,
SM22577  ,A ,
SM22578  ,S ,
SM22579  ,S ,
SM22580  ,S ,
SM22581  ,S ,
SM22582  ,S ,
SM22583  ,S ,
SM22584  ,A ,
SM22585  ,A ,
SM22586  ,S ,
SM22587  ,S ,
SM22588  ,S ,
SM22589  ,A ,
SM22590  ,S ,
SM22591  ,S ,
SM22592  ,A ,
SM22593  ,A ,
SM22594  ,S ,
SM22595  ,A ,
SM22596  ,A ,
SM22597  ,S ,
SM22598  ,S ,
SM22599  ,S ,
SM22600  ,A ,
SM22601  ,S ,
SM22602  ,S ,
SM22603  ,S ,
SM22604  ,A ,
SM22605  ,S ,
SM22606  ,S ,
SM22607  ,S ,
SM22608  ,S ,
SM22609  ,S ,
SM22611  ,S ,
SM22612  ,S ,
SM22613  ,A ,
SM22614  ,S ,
SM22615  ,A ,
SM22616  ,S ,
SM22617  ,S ,
SM22618  ,S ,
SM22619  ,S ,
SM22620  ,S ,
SM22621  ,S ,
SM22622  ,S ,
SM22623  ,S ,
SM22624  ,S ,
SM22625  ,S ,
SM22626  ,S ,
SM22627  ,S ,
SM22628  ,S ,
SM22629  ,S ,
SM22630  ,S ,
SM22631  ,S ,
SM22632  ,A ,
SM22633  ,S ,
SM22634  ,A ,
SM22635  ,A ,
SM22636  ,S ,
SM22637  ,S ,
SM22638  ,S ,
SM22639  ,S ,
SM22640  ,S ,
SM22641  ,A ,
SM22642  ,S ,
SM22643  ,S ,
SM22644  ,A ,
SM22645  ,S ,
SM22646  ,A ,
SM22647  ,S ,
SM22648  ,S ,
SM22649  ,S ,
SM22650  ,S ,
SM22651  ,S ,
SM22652  ,A ,
SM22654  ,S ,
SM22655  ,A ,
SM22656  ,A ,
SM22657  ,A ,
SM22658  ,A ,
SM22659  ,S ,
SM22660  ,S ,
SM22661  ,A ,
SM22662  ,S ,
SM22663  ,S ,
SM22664  ,S ,
SM22667  ,S ,
SM22668  ,S ,
SM22669  ,S ,
SM22670  ,S ,
SM22671  ,S ,
SM22672  ,S ,
SM22673  ,S ,
SM22674  ,S ,
SM22676  ,S ,
SM22677  ,S ,
SM22678  ,S ,
SM22679  ,S ,
SM22680  ,A ,
SM22681  ,S ,
SM22682  ,A ,
SM22683  ,S ,
SM22684  ,S ,
SM22685  ,S ,
SM22687  ,S ,
SM22688  ,S ,
SM22689  ,S ,
SM22690  ,S ,
SM22691  ,A ,
SM22692  ,A ,
SM22693  ,A ,
SM22694  ,S ,
SM22695  ,S ,
SM22696  ,A ,
SM22697  ,A ,
SM22698  ,S ,
SM22699  ,S ,
SM22700  ,A ,
SM22701  ,S ,
SM22702  ,S ,
SM22703  ,S ,
SM22704  ,A ,
SM22705  ,S ,
SM22706  ,S ,
SM22707  ,S ,
SM22708  ,S ,
SM22709  ,S ,
SM22710  ,S ,
SM22711  ,S ,
SM22713  ,S ,
SM22714  ,S ,
SM22715  ,S ,
SM22716  ,A ,
SM22717  ,S ,
SM22718  ,S ,
SM22719  ,S ,
SM22720  ,S ,
SM22721  ,S ,
SM22723  ,A ,
SM22724  ,A ,
SM22725  ,A ,
SM22726  ,S ,
SM22727  ,S ,
SM22728  ,S ,
SM22729  ,S ,
SM22730  ,S ,
SM22731  ,S ,
SM22732  ,A ,
SM22733  ,S ,
SM22734  ,A ,
SM22735  ,S ,
SM22736  ,S ,
SM22737  ,S ,
SM22738  ,S ,
SM22739  ,S ,
SM22740  ,S ,
SM22742  ,S ,
SM22743  ,S ,
SM22744  ,S ,
SM22745  ,S ,
SM22746  ,S ,
SM22747  ,S ,
SM22748  ,A ,
SM22749  ,S ,
SM22750  ,A ,
SM22751  ,S ,
SM22752  ,S ,
SM22753  ,S ,
SM22754  ,S ,
SM22755  ,S ,
SM22756  ,S ,
SM22757  ,A ,
SM22758  ,A ,
SM22759  ,A ,
SM22761  ,S ,
SM22762  ,A ,
SM22763  ,A ,
SM22764  ,S ,
SM22765  ,S ,
SM22766  ,S ,
SM22767  ,A ,
SM22768  ,S ,
SM22769  ,A ,
SM22770  ,S ,
SM22771  ,S ,
SM22772  ,S ,
SM22773  ,S ,
SM22774  ,A ,
SM22775  ,S ,
SM22776  ,A ,
SM22777  ,A ,
SM22778  ,S ,
SM22779  ,A ,
SM22780  ,A ,
SM22781  ,A ,
SM22782  ,A ,
SM22783  ,S ,
SM22784  ,A ,
SM22785  ,S ,
SM22786  ,A ,
SM22787  ,A ,
SM22788  ,S ,
SM22789  ,S ,
SM22790  ,S ,
SM22791  ,A ,
SM22792  ,S ,
SM22793  ,S ,
SM22794  ,A ,
SM22795  ,S ,
SM22796  ,S ,
SM22797  ,S ,
SM22798  ,S ,
SM22799  ,S ,
SM22800  ,S ,
SM22801  ,S ,
SM22802  ,A ,
SM22803  ,A ,
SM22804  ,S ,
SM22805  ,S ,
SM22806  ,S ,
SM22807  ,S ,
SM22808  ,S ,
SM22809  ,A ,
SM22810  ,A ,
SM22811  ,A ,
SM22812  ,S ,
SM22813  ,S ,
SM22814  ,A ,
SM22815  ,S ,
SM22816  ,S ,
SM22817  ,S ,
SM22818  ,S ,
SM22819  ,A ,
SM22820  ,A ,
SM22821  ,A ,
SM22822  ,A ,
SM22823  ,S ,
SM22824  ,S ,
SM22825  ,A ,
SM22826  ,A ,
SM22827  ,A ,
SM22828  ,A ,
SM22829  ,S ,
SM22830  ,A ,
SM22831  ,A ,
SM22832  ,A ,
SM22833  ,S ,
SM22834  ,S ,
SM22836  ,S ,
SM22837  ,A ,
SM22838  ,S ,
SM22839  ,A ,
SM22840  ,A ,
SM22841  ,S ,
SM22842  ,S ,
SM22843  ,S ,
SM22844  ,S ,
SM22845  ,S ,
SM22846  ,A ,
SM22847  ,S ,
SM22848  ,S ,
SM22849  ,S ,
SM22850  ,S ,
SM22851  ,A ,
SM22852  ,A ,
SM22854  ,S ,
SM22855  ,A ,
SM22856  ,S ,
SM22857  ,S ,
SM22858  ,S ,
SM22859  ,S ,
SM22860  ,S ,
SM22861  ,A ,
SM22862  ,S ,
SM22863  ,A ,
SM22864  ,S ,
SM22865  ,S ,
SM22866  ,S ,
SM22867  ,S ,
SM22868  ,S ,
SM22869  ,S ,
SM22870  ,S ,
SM22871  ,S ,
SM22872  ,S ,
SM22873  ,A ,
SM22874  ,S ,
SM22875  ,S ,
SM22876  ,S ,
SM22877  ,A ,
SM22878  ,S ,
SM22879  ,S ,
SM22880  ,S ,
SM22881  ,S ,
SM22882  ,S ,
SM22883  ,A ,
SM22884  ,S ,
SM22885  ,S ,
SM22886  ,S ,
SM22887  ,S ,
SM22888  ,A ,
SM22889  ,S ,
SM22890  ,S ,
SM22891  ,A ,
SM22892  ,A ,
SM22893  ,A ,
SM22894  ,S ,
SM22895  ,S ,
SM22896  ,S ,
SM22897  ,A ,
SM22898  ,S ,
SM22899  ,S ,
SM22900  ,A ,
SM22901  ,S ,
SM22902  ,S ,
SM22903  ,S ,
SM22904  ,S ,
SM22905  ,S ,
SM22906  ,A ,
SM22907  ,A ,
SM22908  ,S ,
SM22909  ,S ,
SM22910  ,S ,
SM22911  ,A ,
SM22912  ,S ,
SM22913  ,S ,
SM22914  ,S ,
SM22915  ,S ,
SM22916  ,S ,
SM22917  ,A ,
SM22918  ,A ,
SM22919  ,A ,
SM22920  ,S ,
SM22921  ,S ,
SM22922  ,A ,
SM22923  ,S ,
SM22924  ,A ,
SM22925  ,A ,
SM22926  ,S ,
SM22927  ,S ,
SM22929  ,S ,
SM22930  ,A ,
SM22931  ,S ,
SM22932  ,A ,
SM22933  ,S ,
SM22934  ,S ,
SM22935  ,S ,
SM22936  ,S ,
SM22937  ,A ,
SM22938  ,S ,
SM22939  ,S ,
SM22940  ,S ,
SM22941  ,A ,
SM22942  ,A ,
SM22943  ,S ,
SM22944  ,A ,
SM22945  ,S ,
SM22946  ,S ,
SM22947  ,S ,
SM22948  ,S ,
SM22949  ,S ,
SM22950  ,A ,
SM22951  ,S ,
SM22952  ,S ,
SM22953  ,S ,
SM22954  ,S ,
SM22955  ,A ,
SM22956  ,S ,
SM22957  ,A ,
SM22958  ,A ,
SM22959  ,A ,
SM22960  ,A ,
SM22961  ,S ,
SM22962  ,A ,
SM22963  ,S ,
SM22964  ,S ,
SM22965  ,A ,
SM22966  ,S ,
SM22967  ,S ,
SM22968  ,A ,
SM22969  ,S ,
SM22970  ,S ,
SM22971  ,A ,
SM22972  ,S ,
SM22973  ,S ,
SM22974  ,S ,
SM22975  ,S ,
SM22976  ,A ,
SM22977  ,A ,
SM22978  ,S ,
SM22979  ,A ,
SM22980  ,S ,
SM22981  ,S ,
SM22982  ,S ,
SM22983  ,S ,
SM22984  ,S ,
SM22985  ,S ,
SM22986  ,S ,
SM22987  ,S ,
SM22990  ,S ,
SM22991  ,A ,
SM22992  ,S ,
SM22993  ,A ,
SM22994  ,A ,
SM22995  ,S ,
SM22996  ,A ,
SM22997  ,A ,
SM22998  ,S ,
SM22999  ,S ,
SM23000  ,A ,
SM23001  ,A ,
SM23002  ,S ,
SM23003  ,A ,
SM23004  ,S ,
SM23005  ,A ,
SM23006  ,S ,
SM23007  ,S ,
SM23008  ,A ,
SM23009  ,S ,
SM23010  ,A ,
SM23011  ,A ,
SM23012  ,S ,
SM23013  ,S ,
SM23014  ,S ,
SM23015  ,S ,
SM23016  ,S ,
SM23017  ,S ,
SM23018  ,A ,
SM23019  ,S ,
SM23020  ,S ,
SM23021  ,S ,
SM23022  ,A ,
SM23023  ,S ,
SM23024  ,S ,
SM23025  ,S ,
SM23026  ,A ,
SM23027  ,S ,
SM23028  ,S ,
SM23030  ,A ,
SM23031  ,S ,
SM23032  ,S ,
SM23033  ,S ,
SM23034  ,A ,
SM23035  ,S ,
SM23037  ,S ,
SM23038  ,S ,
SM23039  ,S ,
SM23040  ,S ,
SM23041  ,S ,
SM23042  ,S ,
SM23043  ,A ,
SM23044  ,A ,
SM23045  ,A ,
SM23046  ,S ,
SM23047  ,S ,
SM23048  ,S ,
SM23049  ,S ,
SM23050  ,S ,
SM23051  ,S ,
SM23052  ,S ,
SM23053  ,S ,
SM23054  ,S ,
SM23055  ,A ,
SM23056  ,S ,
SM23057  ,S ,
SM23058  ,S ,
SM23059  ,S ,
SM23060  ,A ,
SM23061  ,A ,
SM23063  ,A ,
SM23064  ,S ,
SM23065  ,S ,
SM23066  ,A ,
SM23067  ,A ,
SM23068  ,S ,
SM23069  ,S ,
SM23070  ,A ,
SM23071  ,S ,
SM23072  ,S ,
SM23073  ,S ,
SM23074  ,S ,
SM23075  ,A ,
SM23076  ,A ,
SM23077  ,S ,
SM23078  ,S ,
SM23079  ,A ,
SM23080  ,S ,
SM23081  ,S ,
SM23082  ,S ,
SM23083  ,S ,
SM23084  ,S ,
SM23085  ,S ,
SM23087  ,S ,
SM23088  ,S ,
SM23089  ,S ,
SM23091  ,A ,
SM23092  ,S ,
SM23093  ,A ,
SM23094  ,S ,
SM23095  ,S ,
SM23096  ,S ,
SM23097  ,S ,
SM23098  ,S ,
SM23099  ,S ,
SM23100  ,A ,
SM23101  ,A ,
SM23102  ,S ,
SM23103  ,A ,
SM23104  ,S ,
SM23105  ,S ,
SM23106  ,A ,
SM23107  ,S ,
SM23108  ,A ,
SM23109  ,S ,
SM23110  ,S ,
SM23111  ,S ,
SM23112  ,S ,
SM23113  ,S ,
SM23114  ,A ,
SM23115  ,S ,
SM23116  ,S ,
SM23117  ,S ,
SM23118  ,A ,
SM23119  ,S ,
SM23120  ,A ,
SM23121  ,S ,
SM23122  ,S ,
SM23123  ,A ,
SM23124  ,A ,
SM23125  ,S ,
SM23126  ,A ,
SM23127  ,S ,
SM23128  ,S ,
SM23129  ,S ,
SM23130  ,A ,
SM23131  ,S ,
SM23132  ,A ,
SM23133  ,S ,
SM23134  ,S ,
SM23135  ,A ,
SM23136  ,S ,
SM23137  ,A ,
SM23138  ,S ,
SM23139  ,S ,
SM23140  ,S ,
SM23141  ,S ,
SM23143  ,S ,
SM23144  ,S ,
SM23145  ,S ,
SM23146  ,S ,
SM23147  ,S ,
SM23148  ,S ,
SM23149  ,S ,
SM23150  ,A ,
SM23151  ,S ,
SM23152  ,S ,
SM23153  ,S ,
SM23154  ,S ,
SM23155  ,S ,
SM23156  ,S ,
SM23157  ,A ,
SM23158  ,S ,
SM23159  ,S ,
SM23160  ,A ,
SM23161  ,S ,
SM23162  ,S ,
SM23163  ,A ,
SM23164  ,A ,
SM23165  ,S ,
SM23166  ,S ,
SM23167  ,S ,
SM23168  ,S ,
SM23169  ,A ,
SM23170  ,S ,
SM23171  ,S ,
SM23172  ,S ,
SM23173  ,S ,
SM23174  ,A ,
SM23175  ,A ,
SM23176  ,A ,
SM23177  ,S ,
SM23178  ,S ,
SM23179  ,S ,
SM23180  ,S ,
SM23181  ,A ,
SM23182  ,S ,
SM23183  ,A ,
SM23184  ,S ,
SM23185  ,A ,
SM23186  ,S ,
SM23187  ,S ,
SM23188  ,A ,
SM23189  ,S ,
SM23190  ,S ,
SM23191  ,A ,
SM23192  ,S ,
SM23193  ,A ,
SM23194  ,S ,
SM23195  ,S ,
SM23196  ,S ,
SM23197  ,S ,
SM23198  ,A ,
SM23199  ,S ,
SM23200  ,S ,
SM23201  ,S ,
SM23202  ,A ,
SM23203  ,S ,
SM23204  ,S ,
SM23205  ,S ,
SM23206  ,S ,
SM23207  ,S ,
SM23208  ,S ,
SM23209  ,S ,
SM23210  ,S ,
SM23211  ,A ,
SM23212  ,S ,
SM23213  ,S ,
SM23214  ,A ,
SM23215  ,S ,
SM23216  ,S ,
SM23217  ,S ,
SM23218  ,S ,
SM23219  ,S ,
SM23220  ,S ,
SM23221  ,S ,
SM23222  ,S ,
SM23223  ,S ,
SM23225  ,S ,
SM23226  ,A ,
SM23227  ,S ,
SM23228  ,S ,
SM23229  ,S ,
SM23230  ,A ,
SM23231  ,S ,
SM23232  ,A ,
SM23233  ,S ,
SM23234  ,A ,
SM23235  ,A ,
SM23236  ,S ,
SM23237  ,S ,
SM23238  ,A ,
SM23239  ,S ,
SM23240  ,S ,
SM23241  ,S ,
SM23242  ,A ,
SM23243  ,A ,
SM23244  ,S ,
SM23245  ,S ,
SM23246  ,S ,
SM23247  ,A ,
SM23248  ,A ,
SM23249  ,S ,
SM23250  ,S ,
SM23251  ,S ,
SM23252  ,S ,
SM23253  ,S ,
SM23254  ,S ,
SM23255  ,S ,
SM23256  ,S ,
SM23257  ,S ,
SM23258  ,S ,
SM23259  ,S ,
SM23260  ,S ,
SM23261  ,S ,
SM23262  ,A ,
SM23263  ,A ,
SM23264  ,S ,
SM23265  ,S ,
SM23266  ,S ,
SM23267  ,S ,
SM23269  ,S ,
SM23270  ,S ,
SM23271  ,S ,
SM23272  ,S ,
SM23273  ,S ,
SM23275  ,S ,
SM23276  ,S ,
SM23277  ,A ,
SM23278  ,S ,
SM23279  ,S ,
SM23281  ,S ,
SM23282  ,S ,
SM23283  ,S ,
SM23284  ,S ,
SM23285  ,S ,
SM23286  ,S ,
SM23287  ,A ,
SM23289  ,S ,
SM23290  ,S ,
SM23291  ,S ,
SM23292  ,A ,
SM23293  ,S ,
SM23294  ,A ,
SM23295  ,S ,
SM23296  ,S ,
SM23297  ,S ,
SM23298  ,S ,
SM23299  ,A ,
SM23300  ,S ,
SM23301  ,S ,
SM23302  ,S ,
SM23303  ,S ,
SM23304  ,S ,
SM23306  ,A ,
SM23307  ,S ,
SM23308  ,S ,
SM23309  ,S ,
SM23310  ,S ,
SM23311  ,A ,
SM23312  ,S ,
SM23313  ,S ,
SM23314  ,S ,
SM23315  ,S ,
SM23316  ,A ,
SM23317  ,S ,
SM23318  ,S ,
SM23319  ,S ,
SM23320  ,S ,
SM23321  ,S ,
SM23322  ,A ,
SM23323  ,S ,
SM23324  ,S ,
SM23325  ,S ,
SM23326  ,S ,
SM23327  ,S ,
SM23328  ,S ,
SM23329  ,S ,
SM23330  ,S ,
SM23331  ,A ,
SM23332  ,S ,
SM23333  ,A ,
SM23334  ,A ,
SM23335  ,S ,
SM23336  ,S ,
SM23337  ,S ,
SM23338  ,S ,
SM23339  ,A ,
SM23340  ,S ,
SM23341  ,A ,
SM23342  ,S ,
SM23343  ,S ,
SM23344  ,S ,
SM23345  ,S ,
SM23346  ,S ,
SM23347  ,S ,
SM23348  ,A ,
SM23349  ,A ,
SM23350  ,A ,
SM23351  ,S ,
SM23352  ,S ,
SM23353  ,S ,
SM23354  ,A ,
SM23355  ,S ,
SM23356  ,S ,
SM23357  ,S ,
SM23358  ,S ,
SM23359  ,S ,
SM23360  ,A ,
SM23361  ,A ,
SM23362  ,S ,
SM23363  ,A ,
SM23364  ,S ,
SM23365  ,S ,
SM23366  ,S ,
SM23367  ,S ,
SM23368  ,S ,
SM23369  ,A ,
SM23370  ,S ,
SM23371  ,S ,
SM23372  ,S ,
SM23373  ,S ,
SM23374  ,S ,
SM23375  ,A ,
SM23376  ,S ,
SM23377  ,S ,
SM23379  ,S ,
SM23380  ,S ,
SM23381  ,S ,
SM23382  ,S ,
SM23383  ,A ,
SM23384  ,S ,
SM23385  ,S ,
SM23386  ,S ,
SM23387  ,S ,
SM23388  ,S ,
SM23389  ,S ,
SM23390  ,A ,
SM23391  ,S ,
SM23392  ,S ,
SM23393  ,S ,
SM23394  ,S ,
SM23395  ,S ,
SM23396  ,S ,
SM23397  ,S ,
SM23398  ,A ,
SM23399  ,S ,
SM23400  ,S ,
SM23401  ,A ,
SM23402  ,A ,
SM23403  ,S ,
SM23404  ,S ,
SM23405  ,S ,
SM23406  ,A ,
SM23407  ,S ,
SM23408  ,S ,
SM23409  ,A ,
SM23410  ,S ,
SM23411  ,S ,
SM23412  ,S ,
SM23413  ,S ,
SM23414  ,A ,
SM23415  ,S ,
SM23416  ,S ,
SM23417  ,S ,
SM23418  ,S ,
SM23420  ,S ,
SM23421  ,S ,
SM23422  ,A ,
SM23423  ,S ,
SM23424  ,A ,
SM23425  ,A ,
SM23426  ,S ,
SM23427  ,A ,
SM23428  ,S ,
SM23429  ,S ,
SM23430  ,S ,
SM23431  ,A ,
SM23432  ,A ,
SM23433  ,A ,
SM23434  ,S ,
SM23435  ,S ,
SM23436  ,S ,
SM23437  ,A ,
SM23438  ,A ,
SM23439  ,S ,
SM23440  ,A ,
SM23441  ,S ,
SM23442  ,A ,
SM23443  ,S ,
SM23444  ,A ,
SM23445  ,S ,
SM23446  ,S ,
SM23447  ,S ,
SM23448  ,A ,
SM23449  ,S ,
SM23450  ,S ,
SM23451  ,S ,
SM23452  ,S ,
SM23453  ,S ,
SM23454  ,S ,
SM23455  ,A ,
SM23456  ,S ,
SM23457  ,A ,
SM23458  ,S ,
SM23459  ,A ,
SM23460  ,A ,
SM23461  ,S ,
SM23462  ,A ,
SM23463  ,S ,
SM23464  ,S ,
SM23465  ,S ,
SM23466  ,S ,
SM23467  ,A ,
SM23468  ,S ,
SM23469  ,S ,
SM23471  ,S ,
SM23472  ,A ,
SM23473  ,S ,
SM23474  ,A ,
SM23475  ,S ,
SM23476  ,S ,
SM23477  ,A ,
SM23478  ,S ,
SM23479  ,S ,
SM23480  ,S ,
SM23481  ,A ,
SM23482  ,S ,
SM23483  ,A ,
SM23484  ,A ,
SM23485  ,S ,
SM23486  ,S ,
SM23487  ,S ,
SM23488  ,S ,
SM23489  ,A ,
SM23491  ,S ,
SM23492  ,S ,
SM23493  ,S ,
SM23494  ,A ,
SM23495  ,S ,
SM23496  ,S ,
SM23497  ,A ,
SM23498  ,A ,
SM23499  ,S ,
SM23500  ,S ,
SM23501  ,S ,
SM23502  ,S ,
SM23503  ,S ,
SM23504  ,S ,
SM23505  ,A ,
SM23506  ,S ,
SM23507  ,A ,
SM23508  ,A ,
SM23509  ,A ,
SM23510  ,S ,
SM23511  ,S ,
SM23512  ,A ,
SM23513  ,S ,
SM23514  ,A ,
SM23515  ,A ,
SM23516  ,S ,
SM23517  ,S ,
SM23518  ,S ,
SM23519  ,S ,
SM23520  ,S ,
SM23521  ,S ,
SM23522  ,S ,
SM23523  ,A ,
SM23524  ,S ,
SM23525  ,A ,
SM23526  ,S ,
SM23527  ,S ,
SM23528  ,A ,
SM23529  ,A ,
SM23530  ,S ,
SM23531  ,S ,
SM23532  ,A ,
SM23533  ,S ,
SM23535  ,S ,
SM23536  ,S ,
SM23537  ,A ,
SM23538  ,S ,
SM23539  ,A ,
SM23540  ,S ,
SM23541  ,S ,
SM23542  ,S ,
SM23543  ,A ,
SM23544  ,S ,
SM23545  ,A ,
SM23546  ,S ,
SM23547  ,S ,
SM23548  ,S ,
SM23549  ,A ,
SM23550  ,A ,
SM23551  ,S ,
SM23552  ,S ,
SM23553  ,S ,
SM23554  ,S ,
SM23555  ,S ,
SM23556  ,A ,
SM23558  ,S ,
SM23559  ,S ,
SM23560  ,S ,
SM23561  ,S ,
SM23562  ,S ,
SM23563  ,A ,
SM23564  ,S ,
SM23566  ,S ,
SM23567  ,A ,
SM23568  ,S ,
SM23569  ,S ,
SM23570  ,S ,
SM23571  ,A ,
SM23572  ,S ,
SM23573  ,A ,
SM23574  ,A ,
SM23575  ,A ,
SM23576  ,A ,
SM23577  ,S ,
SM23578  ,A ,
SM23579  ,A ,
SM23580  ,S ,
SM23581  ,A ,
SM23582  ,S ,
SM23583  ,A ,
SM23584  ,A ,
SM23585  ,S ,
SM23586  ,A ,
SM23587  ,S ,
SM23588  ,S ,
SM23589  ,A ,
SM23590  ,A ,
SM23591  ,S ,
SM23592  ,A ,
SM23593  ,S ,
SM23594  ,S ,
SM23595  ,A ,
SM23596  ,A ,
SM23597  ,A ,
SM23598  ,S ,
SM23599  ,S ,
SM23600  ,S ,
SM23601  ,S ,
SM23602  ,A ,
SM23603  ,S ,
SM23604  ,S ,
SM23605  ,S ,
SM23606  ,S ,
SM23607  ,S ,
SM23608  ,A ,
SM23609  ,A ,
SM23610  ,S ,
SM23611  ,A ,
SM23612  ,S ,
SM23613  ,A ,
SM23614  ,S ,
SM23615  ,S ,
SM23616  ,S ,
SM23617  ,A ,
SM23618  ,A ,
SM23619  ,S ,
SM23620  ,S ,
SM23621  ,S ,
SM23622  ,S ,
SM23623  ,A ,
SM23624  ,S ,
SM23625  ,A ,
SM23626  ,S ,
SM23627  ,S ,
SM23628  ,S ,
SM23629  ,A ,
SM23630  ,A ,
SM23631  ,S ,
SM23632  ,A ,
SM23633  ,S ,
SM23634  ,S ,
SM23635  ,A ,
SM23636  ,S ,
SM23637  ,A ,
SM23638  ,S ,
SM23639  ,A ,
SM23640  ,A ,
SM23641  ,A ,
SM23642  ,A ,
SM23643  ,S ,
SM23644  ,A ,
SM23645  ,S ,
SM23646  ,S ,
SM23647  ,S ,
SM23648  ,A ,
SM23649  ,A ,
SM23650  ,S ,
SM23651  ,A ,
SM23652  ,A ,
SM23653  ,S ,
SM23654  ,S ,
SM23655  ,S ,
SM23656  ,A ,
SM23657  ,S ,
SM23658  ,S ,
SM23659  ,A ,
SM23660  ,S ,
SM23661  ,A ,
SM23662  ,S ,
SM23663  ,S ,
SM23664  ,S ,
SM23665  ,S ,
SM23666  ,S ,
SM23667  ,S ,
SM23668  ,A ,
SM23669  ,S ,
SM23670  ,S ,
SM23671  ,A ,
SM23672  ,A ,
SM23673  ,A ,
SM23674  ,S ,
SM23675  ,S ,
SM23676  ,S ,
SM23677  ,A ,
SM23678  ,S ,
SM23679  ,S ,
SM23680  ,S ,
SM23681  ,S ,
SM23682  ,A ,
SM23683  ,A ,
SM23684  ,S ,
SM23685  ,S ,
SM23686  ,A ,
SM23687  ,S ,
SM23688  ,A ,
SM23689  ,S ,
SM23690  ,S ,
SM23691  ,S ,
SM23692  ,S ,
SM23693  ,S ,
SM23694  ,S ,
SM23695  ,A ,
SM23696  ,A ,
SM23697  ,A ,
SM23698  ,A ,
SM23699  ,S ,
SM23700  ,A ,
SM23701  ,A ,
SM23702  ,A ,
SM23703  ,S ,
SM23704  ,A ,
SM23705  ,A ,
SM23706  ,S ,
SM23707  ,A ,
SM23708  ,S ,
SM23709  ,A ,
SM23710  ,A ,
SM23711  ,S ,
SM23713  ,S ,
SM23714  ,A ,
SM23715  ,S ,
SM23716  ,A ,
SM23717  ,S ,
SM23718  ,A ,
SM23719  ,A ,
SM23720  ,S ,
SM23721  ,S ,
SM23722  ,S ,
SM23723  ,S ,
SM23724  ,S ,
SM23725  ,A ,
SM23726  ,A ,
SM23727  ,S ,
SM23728  ,A ,
SM23729  ,S ,
SM23730  ,S ,
SM23731  ,S ,
SM23732  ,A ,
SM23733  ,S ,
SM23734  ,S ,
SM23735  ,S ,
SM23736  ,S ,
SM23737  ,A ,
SM23738  ,S ,
SM23739  ,A ,
SM23740  ,S ,
SM23741  ,A ,
SM23742  ,A ,
SM23743  ,S ,
SM23744  ,A ,
SM23745  ,S ,
SM23746  ,A ,
SM23747  ,A ,
SM23748  ,A ,
SM23749  ,A ,
SM23750  ,S ,
SM23751  ,A ,
SM23752  ,S ,
SM23753  ,S ,
SM23754  ,S ,
SM23755  ,A ,
SM23756  ,A ,
SM23757  ,S ,
SM23758  ,A ,
SM23759  ,S ,
SM23760  ,S ,
SM23761  ,S ,
SM23762  ,A ,
SM23763  ,S ,
SM23764  ,S ,
SM23765  ,S ,
SM23766  ,A ,
SM23767  ,S ,
SM23768  ,S ,
SM23769  ,S ,
SM23770  ,S ,
SM23771  ,A ,
SM23772  ,S ,
SM23773  ,S ,
SM23774  ,A ,
SM23775  ,A ,
SM23776  ,S ,
SM23777  ,S ,
SM23778  ,S ,
SM23779  ,S ,
SM23780  ,A ,
SM23781  ,S ,
SM23782  ,S ,
SM23783  ,A ,
SM23784  ,A ,
SM23785  ,S ,
SM23786  ,S ,
SM23787  ,S ,
SM23788  ,S ,
SM23789  ,S ,
SM23790  ,S ,
SM23791  ,S ,
SM23792  ,A ,
SM23793  ,S ,
SM23794  ,A ,
SM23795  ,A ,
SM23796  ,S ,
SM23798  ,A ,
SM23799  ,S ,
SM23800  ,S ,
SM23801  ,S ,
SM23802  ,S ,
SM23803  ,A ,
SM23804  ,S ,
SM23805  ,A ,
SM23806  ,A ,
SM23807  ,A ,
SM23808  ,A ,
SM23809  ,S ,
SM23810  ,S ,
SM23811  ,S ,
SM23812  ,S ,
SM23813  ,A ,
SM23814  ,A ,
SM23815  ,S ,
SM23816  ,A ,
SM23817  ,A ,
SM23818  ,A ,
SM23819  ,S ,
SM23820  ,S ,
SM23821  ,S ,
SM23822  ,A ,
SM23823  ,A ,
SM23824  ,S ,
SM23825  ,S ,
SM23826  ,S ,
SM23827  ,A ,
