Code,Phases,NVolt_kV,DemP_kW,DemQ_kVAr,Subest,Feeder,Pinst_kW,Qinst_kVAr,Yearly_kWh,NumCust,
P3ULV30661  ,1 ,0.42  ,2.12    ,0.43    ,P3UHS2_1247 ,P3UHS2_1247 -> P3UDT10253 ,5.31     ,1.08    ,20005.84    ,1   ,
P3ULV30662  ,1 ,0.42  ,2.18    ,0.44    ,P3UHS2_1247 ,P3UHS2_1247 -> P3UDT10253 ,5.45     ,1.11    ,20551.84    ,1   ,
P3ULV29416  ,1 ,0.42  ,2.29    ,0.46    ,P3UHS2_1247 ,P3UHS2_1247 -> P3UDT10253 ,5.72     ,1.16    ,21564.36    ,1   ,
P3ULV30664  ,1 ,0.42  ,2.56    ,0.52    ,P3UHS2_1247 ,P3UHS2_1247 -> P3UDT10253 ,6.40     ,1.30    ,24109.76    ,2   ,
P3ULV30665  ,1 ,0.42  ,1.36    ,0.28    ,P3UHS2_1247 ,P3UHS2_1247 -> P3UDT10253 ,3.40     ,0.69    ,12812.24    ,1   ,
P3ULV30665  ,1 ,0.42  ,1.36    ,0.28    ,P3UHS2_1247 ,P3UHS2_1247 -> P3UDT10253 ,3.40     ,0.69    ,12808.19    ,1   ,
P3ULV30667  ,1 ,0.42  ,1.59    ,0.32    ,P3UHS2_1247 ,P3UHS2_1247 -> P3UDT10253 ,3.98     ,0.81    ,15007.62    ,1   ,
P3ULV30668  ,1 ,0.42  ,1.74    ,0.35    ,P3UHS2_1247 ,P3UHS2_1247 -> P3UDT10253 ,4.36     ,0.89    ,16433.18    ,1   ,
P3ULV30669  ,1 ,0.42  ,1.93    ,0.39    ,P3UHS2_1247 ,P3UHS2_1247 -> P3UDT10253 ,4.82     ,0.98    ,18179.25    ,1   ,
P3ULV30669  ,1 ,0.42  ,1.81    ,0.37    ,P3UHS2_1247 ,P3UHS2_1247 -> P3UDT10253 ,4.53     ,0.92    ,17072.45    ,1   ,
P3ULV30671  ,1 ,0.42  ,1.43    ,0.29    ,P3UHS2_1247 ,P3UHS2_1247 -> P3UDT10253 ,3.58     ,0.73    ,13511.17    ,1   ,
P3ULV30672  ,1 ,0.42  ,1.50    ,0.31    ,P3UHS2_1247 ,P3UHS2_1247 -> P3UDT10253 ,3.76     ,0.76    ,14167.72    ,1   ,
P3ULV30673  ,1 ,0.42  ,1.39    ,0.28    ,P3UHS2_1247 ,P3UHS2_1247 -> P3UDT10253 ,3.47     ,0.70    ,13062.29    ,1   ,
P3ULV30674  ,1 ,0.42  ,1.36    ,0.28    ,P3UHS2_1247 ,P3UHS2_1247 -> P3UDT10253 ,3.39     ,0.69    ,12794.98    ,1   ,
P3ULV30674  ,1 ,0.42  ,1.32    ,0.27    ,P3UHS2_1247 ,P3UHS2_1247 -> P3UDT10253 ,3.29     ,0.67    ,12410.84    ,1   ,
P3ULV30676  ,1 ,0.42  ,1.27    ,0.26    ,P3UHS2_1247 ,P3UHS2_1247 -> P3UDT10253 ,3.16     ,0.64    ,11926.78    ,1   ,
P3ULV30677  ,1 ,0.42  ,1.25    ,0.25    ,P3UHS2_1247 ,P3UHS2_1247 -> P3UDT10253 ,3.12     ,0.63    ,11770.32    ,1   ,
P3ULV30678  ,1 ,0.42  ,1.26    ,0.26    ,P3UHS2_1247 ,P3UHS2_1247 -> P3UDT10253 ,3.14     ,0.64    ,11834.91    ,1   ,
P3UMV6      ,3 ,12.47 ,1221.36 ,248.01  ,P3UHS2_1247 ,P3UHS2_1247 -> P3UDT10253 ,1526.69  ,310.01  ,6542628.00  ,1   ,
P3ULV30679  ,1 ,0.42  ,7.65    ,2.52    ,P3UHS2_1247 ,P3UHS2_1247 -> P3UDT10253 ,19.13    ,6.29    ,63828.23    ,1   ,
P3ULV30680  ,1 ,0.42  ,7.20    ,2.37    ,P3UHS2_1247 ,P3UHS2_1247 -> P3UDT10253 ,18.01    ,5.92    ,60081.15    ,1   ,
P3ULV30681  ,1 ,0.42  ,16.80   ,5.52    ,P3UHS2_1247 ,P3UHS2_1247 -> P3UDT10253 ,42.00    ,13.80   ,140089.90   ,1   ,
P3ULV30682  ,1 ,0.42  ,11.95   ,3.93    ,P3UHS2_1247 ,P3UHS2_1247 -> P3UDT10253 ,29.88    ,9.82    ,99668.55    ,1   ,
P3ULV30683  ,1 ,0.42  ,1.16    ,0.23    ,P3UHS9_1247 ,P3UHS9_1247 -> P3UDT2525  ,2.89     ,0.59    ,10899.83    ,1   ,
P3ULV30684  ,1 ,0.42  ,1.17    ,0.24    ,P3UHS9_1247 ,P3UHS9_1247 -> P3UDT2525  ,2.94     ,0.60    ,11071.68    ,1   ,
P3ULV30685  ,1 ,0.42  ,1.13    ,0.23    ,P3UHS9_1247 ,P3UHS9_1247 -> P3UDT2525  ,2.82     ,0.57    ,10612.44    ,1   ,
P3ULV30685  ,1 ,0.42  ,1.09    ,0.22    ,P3UHS9_1247 ,P3UHS9_1247 -> P3UDT2525  ,2.72     ,0.55    ,10255.33    ,1   ,
P3ULV30687  ,1 ,0.42  ,1.08    ,0.22    ,P3UHS9_1247 ,P3UHS9_1247 -> P3UDT2525  ,2.70     ,0.55    ,10175.22    ,1   ,
P3ULV30688  ,1 ,0.42  ,1.12    ,0.23    ,P3UHS9_1247 ,P3UHS9_1247 -> P3UDT2525  ,2.79     ,0.57    ,10519.93    ,1   ,
P3ULV30689  ,1 ,0.42  ,1.20    ,0.24    ,P3UHS9_1247 ,P3UHS9_1247 -> P3UDT2525  ,3.01     ,0.61    ,11352.17    ,1   ,
P3ULV30690  ,1 ,0.42  ,1.14    ,0.23    ,P3UHS9_1247 ,P3UHS9_1247 -> P3UDT2525  ,2.84     ,0.58    ,10712.15    ,1   ,
P3ULV30690  ,1 ,0.42  ,1.08    ,0.22    ,P3UHS9_1247 ,P3UHS9_1247 -> P3UDT2525  ,2.69     ,0.55    ,10136.24    ,1   ,
P3ULV30692  ,1 ,0.42  ,1.08    ,0.22    ,P3UHS9_1247 ,P3UHS9_1247 -> P3UDT2525  ,2.69     ,0.55    ,10133.52    ,1   ,
P3ULV30693  ,1 ,0.42  ,1.05    ,0.21    ,P3UHS9_1247 ,P3UHS9_1247 -> P3UDT2525  ,2.63     ,0.53    ,9918.35     ,1   ,
P3ULV30694  ,1 ,0.42  ,1.12    ,0.23    ,P3UHS9_1247 ,P3UHS9_1247 -> P3UDT2525  ,2.80     ,0.57    ,10568.01    ,1   ,
P3ULV30695  ,1 ,0.42  ,1.28    ,0.26    ,P3UHS9_1247 ,P3UHS9_1247 -> P3UDT2525  ,3.21     ,0.65    ,12106.52    ,1   ,
P3ULV30696  ,1 ,0.42  ,1.13    ,0.23    ,P3UHS9_1247 ,P3UHS9_1247 -> P3UDT2525  ,2.82     ,0.57    ,10633.04    ,1   ,
P3ULV30697  ,1 ,0.42  ,1.08    ,0.22    ,P3UHS9_1247 ,P3UHS9_1247 -> P3UDT2525  ,2.71     ,0.55    ,10204.52    ,1   ,
P3ULV30697  ,1 ,0.42  ,1.13    ,0.23    ,P3UHS9_1247 ,P3UHS9_1247 -> P3UDT2525  ,2.82     ,0.57    ,10623.78    ,1   ,
P3ULV30699  ,1 ,0.42  ,1.07    ,0.22    ,P3UHS9_1247 ,P3UHS9_1247 -> P3UDT2525  ,2.67     ,0.54    ,10087.57    ,1   ,
P3ULV30700  ,1 ,0.42  ,1.09    ,0.22    ,P3UHS9_1247 ,P3UHS9_1247 -> P3UDT2525  ,2.74     ,0.56    ,10317.43    ,1   ,
P3ULV30701  ,1 ,0.42  ,1.33    ,0.27    ,P3UHS9_1247 ,P3UHS9_1247 -> P3UDT2525  ,3.33     ,0.68    ,12541.66    ,1   ,
P3ULV30702  ,1 ,0.42  ,1.21    ,0.25    ,P3UHS9_1247 ,P3UHS9_1247 -> P3UDT2525  ,3.04     ,0.62    ,11442.72    ,1   ,
P3ULV30702  ,1 ,0.42  ,1.22    ,0.25    ,P3UHS9_1247 ,P3UHS9_1247 -> P3UDT2525  ,3.06     ,0.62    ,11529.72    ,1   ,
P3ULV30704  ,1 ,0.42  ,1.25    ,0.25    ,P3UHS9_1247 ,P3UHS9_1247 -> P3UDT2525  ,3.13     ,0.64    ,11814.73    ,1   ,
P3ULV30705  ,1 ,0.42  ,1.17    ,0.24    ,P3UHS9_1247 ,P3UHS9_1247 -> P3UDT2525  ,2.93     ,0.59    ,11032.59    ,1   ,
P3ULV30706  ,1 ,0.42  ,1.26    ,0.25    ,P3UHS9_1247 ,P3UHS9_1247 -> P3UDT2525  ,3.14     ,0.64    ,11827.32    ,1   ,
P3ULV30707  ,3 ,0.42  ,24.10   ,4.89    ,P3UHS9_1247 ,P3UHS9_1247 -> P3UDT2525  ,60.24    ,12.23   ,267853.40   ,18  ,
P3ULV30708  ,3 ,0.42  ,22.97   ,4.66    ,P3UHS9_1247 ,P3UHS9_1247 -> P3UDT2525  ,57.43    ,11.66   ,255351.80   ,16  ,
P3ULV30709  ,3 ,0.42  ,23.67   ,4.81    ,P3UHS9_1247 ,P3UHS9_1247 -> P3UDT2525  ,59.19    ,12.02   ,263152.50   ,17  ,
P3ULV30710  ,1 ,0.42  ,19.31   ,3.92    ,P3UHS9_1247 ,P3UHS9_1247 -> P3UDT2525  ,48.27    ,9.80    ,214638.20   ,12  ,
P3ULV30711  ,1 ,0.42  ,2.89    ,0.59    ,P3UHS9_1247 ,P3UHS9_1247 -> P3UDT2525  ,7.22     ,1.47    ,27212.59    ,2   ,
P3ULV30712  ,1 ,0.42  ,2.69    ,0.55    ,P3UHS9_1247 ,P3UHS9_1247 -> P3UDT2525  ,6.73     ,1.37    ,25370.87    ,2   ,
P3ULV30713  ,1 ,0.42  ,1.68    ,0.34    ,P3UHS9_1247 ,P3UHS9_1247 -> P3UDT2525  ,4.20     ,0.85    ,15813.58    ,1   ,
P3ULV30714  ,1 ,0.42  ,3.59    ,0.73    ,P3UHS9_1247 ,P3UHS9_1247 -> P3UDT2525  ,8.96     ,1.82    ,33788.45    ,2   ,
P3ULV30715  ,1 ,0.42  ,2.36    ,0.48    ,P3UHS9_1247 ,P3UHS9_1247 -> P3UDT2525  ,5.91     ,1.20    ,22277.63    ,2   ,
P3ULV30716  ,1 ,0.42  ,1.75    ,0.35    ,P3UHS9_1247 ,P3UHS9_1247 -> P3UDT2525  ,4.36     ,0.89    ,16449.80    ,1   ,
P3ULV30717  ,1 ,0.42  ,1.88    ,0.38    ,P3UHS9_1247 ,P3UHS9_1247 -> P3UDT2525  ,4.70     ,0.95    ,17704.41    ,1   ,
P3ULV30718  ,1 ,0.42  ,1.76    ,0.36    ,P3UHS9_1247 ,P3UHS9_1247 -> P3UDT2525  ,4.39     ,0.89    ,16552.23    ,1   ,
P3ULV30719  ,1 ,0.42  ,1.64    ,0.33    ,P3UHS9_1247 ,P3UHS9_1247 -> P3UDT2525  ,4.10     ,0.83    ,15449.69    ,1   ,
P3ULV30719  ,1 ,0.42  ,1.75    ,0.35    ,P3UHS9_1247 ,P3UHS9_1247 -> P3UDT2525  ,4.36     ,0.89    ,16447.35    ,1   ,
P3ULV30721  ,1 ,0.42  ,1.46    ,0.30    ,P3UHS9_1247 ,P3UHS9_1247 -> P3UDT2525  ,3.64     ,0.74    ,13717.19    ,1   ,
P3ULV30722  ,1 ,0.42  ,1.62    ,0.33    ,P3UHS9_1247 ,P3UHS9_1247 -> P3UDT2525  ,4.04     ,0.82    ,15231.97    ,1   ,
P3ULV30723  ,1 ,0.42  ,1.52    ,0.31    ,P3UHS9_1247 ,P3UHS9_1247 -> P3UDT2525  ,3.80     ,0.77    ,14336.07    ,1   ,
P3ULV30724  ,1 ,0.42  ,1.53    ,0.31    ,P3UHS9_1247 ,P3UHS9_1247 -> P3UDT2525  ,3.81     ,0.77    ,14378.28    ,1   ,
P3ULV30716  ,1 ,0.42  ,1.70    ,0.34    ,P3UHS9_1247 ,P3UHS9_1247 -> P3UDT2525  ,4.24     ,0.86    ,15997.64    ,1   ,
P3ULV30726  ,1 ,0.42  ,1.85    ,0.38    ,P3UHS9_1247 ,P3UHS9_1247 -> P3UDT2525  ,4.63     ,0.94    ,17465.05    ,1   ,
P3ULV30727  ,3 ,0.42  ,20.05   ,6.59    ,P3UHS9_1247 ,P3UHS9_1247 -> P3UDT2525  ,50.12    ,16.47   ,167200.40   ,1   ,
P3ULV30728  ,1 ,0.42  ,1.50    ,0.31    ,P3UHS9_1247 ,P3UHS9_1247 -> P3UDT2525  ,3.76     ,0.76    ,14161.92    ,1   ,
P3ULV30729  ,1 ,0.42  ,1.81    ,0.37    ,P3UHS9_1247 ,P3UHS9_1247 -> P3UDT2525  ,4.54     ,0.92    ,17100.96    ,1   ,
P3ULV30730  ,1 ,0.42  ,1.68    ,0.34    ,P3UHS9_1247 ,P3UHS9_1247 -> P3UDT2525  ,4.20     ,0.85    ,15848.36    ,1   ,
P3ULV30731  ,1 ,0.42  ,1.84    ,0.37    ,P3UHS9_1247 ,P3UHS9_1247 -> P3UDT2525  ,4.59     ,0.93    ,17312.39    ,1   ,
P3ULV30732  ,1 ,0.42  ,1.74    ,0.35    ,P3UHS9_1247 ,P3UHS9_1247 -> P3UDT2525  ,4.34     ,0.88    ,16374.16    ,1   ,
P3ULV30733  ,1 ,0.42  ,1.56    ,0.32    ,P3UHS9_1247 ,P3UHS9_1247 -> P3UDT2525  ,3.90     ,0.79    ,14684.65    ,1   ,
P3ULV30733  ,1 ,0.42  ,1.62    ,0.33    ,P3UHS9_1247 ,P3UHS9_1247 -> P3UDT2525  ,4.04     ,0.82    ,15228.21    ,1   ,
P3ULV30735  ,1 ,0.42  ,1.62    ,0.33    ,P3UHS9_1247 ,P3UHS9_1247 -> P3UDT2525  ,4.05     ,0.82    ,15285.00    ,1   ,
P3ULV30735  ,1 ,0.42  ,1.55    ,0.31    ,P3UHS9_1247 ,P3UHS9_1247 -> P3UDT2525  ,3.87     ,0.79    ,14581.86    ,1   ,
P3ULV30737  ,1 ,0.42  ,1.48    ,0.30    ,P3UHS9_1247 ,P3UHS9_1247 -> P3UDT2525  ,3.71     ,0.75    ,13971.80    ,1   ,
P3ULV30738  ,1 ,0.42  ,1.45    ,0.29    ,P3UHS9_1247 ,P3UHS9_1247 -> P3UDT2525  ,3.62     ,0.74    ,13658.68    ,1   ,
P3ULV30738  ,1 ,0.42  ,1.52    ,0.31    ,P3UHS9_1247 ,P3UHS9_1247 -> P3UDT2525  ,3.81     ,0.77    ,14369.14    ,1   ,
P3ULV30740  ,1 ,0.42  ,1.88    ,0.38    ,P3UHS9_1247 ,P3UHS9_1247 -> P3UDT2525  ,4.70     ,0.95    ,17714.03    ,1   ,
P3ULV30741  ,1 ,0.42  ,2.12    ,0.43    ,P3UHS9_1247 ,P3UHS9_1247 -> P3UDT2525  ,5.30     ,1.08    ,19986.97    ,1   ,
P3ULV30742  ,1 ,0.42  ,2.49    ,0.50    ,P3UHS9_1247 ,P3UHS9_1247 -> P3UDT2525  ,6.21     ,1.26    ,23422.61    ,2   ,
P3ULV30743  ,1 ,0.42  ,2.40    ,0.49    ,P3UHS9_1247 ,P3UHS9_1247 -> P3UDT2525  ,6.00     ,1.22    ,22609.18    ,2   ,
P3ULV30743  ,1 ,0.42  ,2.08    ,0.42    ,P3UHS9_1247 ,P3UHS9_1247 -> P3UDT2525  ,5.19     ,1.05    ,19565.42    ,1   ,
P3ULV30745  ,1 ,0.42  ,1.95    ,0.40    ,P3UHS9_1247 ,P3UHS9_1247 -> P3UDT2525  ,4.87     ,0.99    ,18358.43    ,1   ,
P3ULV30746  ,1 ,0.42  ,2.13    ,0.43    ,P3UHS9_1247 ,P3UHS9_1247 -> P3UDT2525  ,5.32     ,1.08    ,20068.10    ,1   ,
P3ULV30747  ,1 ,0.42  ,1.96    ,0.40    ,P3UHS9_1247 ,P3UHS9_1247 -> P3UDT2525  ,4.91     ,1.00    ,18510.04    ,1   ,
P3ULV30748  ,1 ,0.42  ,1.80    ,0.37    ,P3UHS9_1247 ,P3UHS9_1247 -> P3UDT2525  ,4.50     ,0.91    ,16974.51    ,1   ,
P3ULV30748  ,1 ,0.42  ,2.40    ,0.49    ,P3UHS9_1247 ,P3UHS9_1247 -> P3UDT2525  ,5.99     ,1.22    ,22594.93    ,2   ,
P3ULV30750  ,1 ,0.42  ,2.69    ,0.55    ,P3UHS9_1247 ,P3UHS9_1247 -> P3UDT2525  ,6.72     ,1.36    ,25333.31    ,2   ,
P3ULV30751  ,1 ,0.42  ,2.25    ,0.46    ,P3UHS9_1247 ,P3UHS9_1247 -> P3UDT2525  ,5.61     ,1.14    ,21165.34    ,1   ,
P3ULV30751  ,1 ,0.42  ,2.45    ,0.50    ,P3UHS9_1247 ,P3UHS9_1247 -> P3UDT2525  ,6.13     ,1.24    ,23098.46    ,2   ,
P3ULV30753  ,1 ,0.42  ,1.54    ,0.31    ,P3UHS4_1247 ,P3UHS4_1247 -> P3UMV19    ,3.85     ,0.78    ,14523.91    ,1   ,
P3ULV30754  ,1 ,0.42  ,2.01    ,0.41    ,P3UHS4_1247 ,P3UHS4_1247 -> P3UMV19    ,5.03     ,1.02    ,18970.34    ,1   ,
P3ULV30755  ,1 ,0.42  ,1.85    ,0.38    ,P3UHS4_1247 ,P3UHS4_1247 -> P3UMV19    ,4.62     ,0.94    ,17420.92    ,1   ,
P3ULV30756  ,1 ,0.42  ,1.20    ,0.24    ,P3UHS4_1247 ,P3UHS4_1247 -> P3UMV19    ,3.00     ,0.61    ,11297.41    ,1   ,
P3ULV30757  ,1 ,0.42  ,1.25    ,0.25    ,P3UHS4_1247 ,P3UHS4_1247 -> P3UMV19    ,3.14     ,0.64    ,11824.13    ,1   ,
P3ULV30758  ,1 ,0.42  ,1.14    ,0.23    ,P3UHS4_1247 ,P3UHS4_1247 -> P3UMV19    ,2.86     ,0.58    ,10776.57    ,1   ,
P3ULV30759  ,1 ,0.42  ,1.14    ,0.23    ,P3UHS4_1247 ,P3UHS4_1247 -> P3UMV19    ,2.86     ,0.58    ,10776.76    ,1   ,
P3ULV30760  ,1 ,0.42  ,1.19    ,0.24    ,P3UHS4_1247 ,P3UHS4_1247 -> P3UMV19    ,2.96     ,0.60    ,11168.93    ,1   ,
P3ULV30760  ,1 ,0.42  ,1.12    ,0.23    ,P3UHS4_1247 ,P3UHS4_1247 -> P3UMV19    ,2.81     ,0.57    ,10588.57    ,1   ,
P3ULV30762  ,1 ,0.42  ,1.15    ,0.23    ,P3UHS4_1247 ,P3UHS4_1247 -> P3UMV19    ,2.87     ,0.58    ,10808.63    ,1   ,
P3ULV30763  ,1 ,0.42  ,1.14    ,0.23    ,P3UHS4_1247 ,P3UHS4_1247 -> P3UMV19    ,2.85     ,0.58    ,10737.61    ,1   ,
P3ULV30764  ,1 ,0.42  ,1.11    ,0.22    ,P3UHS4_1247 ,P3UHS4_1247 -> P3UMV19    ,2.77     ,0.56    ,10435.66    ,1   ,
P3ULV30765  ,1 ,0.42  ,1.10    ,0.22    ,P3UHS4_1247 ,P3UHS4_1247 -> P3UMV19    ,2.74     ,0.56    ,10321.74    ,1   ,
P3ULV30765  ,1 ,0.42  ,1.33    ,0.27    ,P3UHS4_1247 ,P3UHS4_1247 -> P3UMV19    ,3.31     ,0.67    ,12486.79    ,1   ,
P3ULV30767  ,1 ,0.42  ,1.65    ,0.34    ,P3UHS4_1247 ,P3UHS4_1247 -> P3UMV19    ,4.13     ,0.84    ,15579.04    ,1   ,
P3ULV30768  ,1 ,0.42  ,0.99    ,0.20    ,P3UHS4_1247 ,P3UHS4_1247 -> P3UMV19    ,2.47     ,0.50    ,9361.05     ,1   ,
P3ULV30769  ,1 ,0.42  ,1.15    ,0.23    ,P3UHS4_1247 ,P3UHS4_1247 -> P3UMV19    ,2.89     ,0.59    ,10880.35    ,1   ,
P3ULV30769  ,1 ,0.42  ,1.02    ,0.21    ,P3UHS4_1247 ,P3UHS4_1247 -> P3UMV19    ,2.55     ,0.52    ,9656.75     ,1   ,
P3ULV30771  ,1 ,0.42  ,1.56    ,0.32    ,P3UHS4_1247 ,P3UHS4_1247 -> P3UMV19    ,3.90     ,0.79    ,14718.14    ,1   ,
P3ULV30772  ,1 ,0.42  ,1.20    ,0.24    ,P3UHS4_1247 ,P3UHS4_1247 -> P3UMV19    ,2.99     ,0.61    ,11289.22    ,1   ,
P3ULV30773  ,1 ,0.42  ,1.27    ,0.26    ,P3UHS4_1247 ,P3UHS4_1247 -> P3UMV19    ,3.19     ,0.65    ,12010.10    ,1   ,
P3ULV30773  ,1 ,0.42  ,1.05    ,0.21    ,P3UHS4_1247 ,P3UHS4_1247 -> P3UMV19    ,2.63     ,0.53    ,9917.67     ,1   ,
P3ULV30775  ,1 ,0.42  ,1.38    ,0.28    ,P3UHS4_1247 ,P3UHS4_1247 -> P3UMV19    ,3.44     ,0.70    ,12982.38    ,1   ,
P3ULV30776  ,1 ,0.42  ,1.14    ,0.23    ,P3UHS4_1247 ,P3UHS4_1247 -> P3UMV19    ,2.85     ,0.58    ,10735.45    ,1   ,
P3ULV30777  ,1 ,0.42  ,0.99    ,0.20    ,P3UHS4_1247 ,P3UHS4_1247 -> P3UMV19    ,2.47     ,0.50    ,9363.97     ,1   ,
P3ULV30778  ,1 ,0.42  ,1.78    ,0.36    ,P3UHS4_1247 ,P3UHS4_1247 -> P3UMV19    ,4.45     ,0.90    ,16776.81    ,1   ,
P3ULV30779  ,1 ,0.42  ,1.07    ,0.22    ,P3UHS4_1247 ,P3UHS4_1247 -> P3UMV19    ,2.68     ,0.55    ,10121.60    ,1   ,
P3ULV30780  ,1 ,0.42  ,3.96    ,0.80    ,P3UHS4_1247 ,P3UHS4_1247 -> P3UMV19    ,9.89     ,2.01    ,37297.48    ,3   ,
P3ULV30781  ,1 ,0.42  ,1.37    ,0.28    ,P3UHS4_1247 ,P3UHS4_1247 -> P3UMV19    ,3.42     ,0.70    ,12909.33    ,1   ,
P3ULV30782  ,1 ,0.42  ,1.69    ,0.34    ,P3UHS4_1247 ,P3UHS4_1247 -> P3UMV19    ,4.23     ,0.86    ,15955.71    ,1   ,
P3ULV30783  ,1 ,0.42  ,2.20    ,0.45    ,P3UHS4_1247 ,P3UHS4_1247 -> P3UMV19    ,5.49     ,1.11    ,20687.69    ,1   ,
P3ULV30784  ,1 ,0.42  ,2.07    ,0.42    ,P3UHS4_1247 ,P3UHS4_1247 -> P3UMV19    ,5.18     ,1.05    ,19540.79    ,1   ,
P3ULV30785  ,1 ,0.42  ,1.83    ,0.37    ,P3UHS4_1247 ,P3UHS4_1247 -> P3UMV19    ,4.57     ,0.93    ,17213.61    ,1   ,
P3ULV30786  ,1 ,0.42  ,1.13    ,0.23    ,P3UHS4_1247 ,P3UHS4_1247 -> P3UMV19    ,2.83     ,0.58    ,10678.26    ,1   ,
P3ULV30786  ,1 ,0.42  ,1.24    ,0.25    ,P3UHS4_1247 ,P3UHS4_1247 -> P3UMV19    ,3.10     ,0.63    ,11667.04    ,1   ,
P3ULV30788  ,1 ,0.42  ,1.08    ,0.22    ,P3UHS4_1247 ,P3UHS4_1247 -> P3UMV19    ,2.69     ,0.55    ,10145.61    ,1   ,
P3ULV30789  ,1 ,0.42  ,1.14    ,0.23    ,P3UHS4_1247 ,P3UHS4_1247 -> P3UMV19    ,2.86     ,0.58    ,10771.27    ,1   ,
P3ULV30790  ,1 ,0.42  ,1.75    ,0.36    ,P3UHS4_1247 ,P3UHS4_1247 -> P3UMV19    ,4.38     ,0.89    ,16493.75    ,1   ,
P3ULV30790  ,1 ,0.42  ,1.17    ,0.24    ,P3UHS4_1247 ,P3UHS4_1247 -> P3UMV19    ,2.92     ,0.59    ,11011.26    ,1   ,
P3ULV30792  ,1 ,0.42  ,1.14    ,0.23    ,P3UHS4_1247 ,P3UHS4_1247 -> P3UMV19    ,2.84     ,0.58    ,10719.07    ,1   ,
P3ULV30793  ,1 ,0.42  ,1.12    ,0.23    ,P3UHS4_1247 ,P3UHS4_1247 -> P3UMV19    ,2.81     ,0.57    ,10574.28    ,1   ,
P3ULV30794  ,1 ,0.42  ,1.20    ,0.24    ,P3UHS4_1247 ,P3UHS4_1247 -> P3UMV19    ,3.01     ,0.61    ,11338.05    ,1   ,
P3ULV30795  ,1 ,0.42  ,1.15    ,0.23    ,P3UHS4_1247 ,P3UHS4_1247 -> P3UMV19    ,2.88     ,0.58    ,10852.79    ,1   ,
P3ULV30795  ,1 ,0.42  ,1.66    ,0.34    ,P3UHS4_1247 ,P3UHS4_1247 -> P3UMV19    ,4.14     ,0.84    ,15604.05    ,1   ,
P3ULV30797  ,1 ,0.42  ,1.13    ,0.23    ,P3UHS4_1247 ,P3UHS4_1247 -> P3UMV19    ,2.82     ,0.57    ,10622.70    ,1   ,
P3ULV30798  ,1 ,0.42  ,1.12    ,0.23    ,P3UHS4_1247 ,P3UHS4_1247 -> P3UMV19    ,2.80     ,0.57    ,10548.64    ,1   ,
P3ULV30799  ,1 ,0.42  ,1.14    ,0.23    ,P3UHS4_1247 ,P3UHS4_1247 -> P3UMV19    ,2.85     ,0.58    ,10752.67    ,1   ,
P3ULV30799  ,1 ,0.42  ,1.13    ,0.23    ,P3UHS4_1247 ,P3UHS4_1247 -> P3UMV19    ,2.82     ,0.57    ,10630.56    ,1   ,
P3ULV30801  ,1 ,0.42  ,1.46    ,0.30    ,P3UHS4_1247 ,P3UHS4_1247 -> P3UMV19    ,3.65     ,0.74    ,13747.87    ,1   ,
P3ULV30802  ,1 ,0.42  ,1.62    ,0.33    ,P3UHS4_1247 ,P3UHS4_1247 -> P3UMV19    ,4.05     ,0.82    ,15266.07    ,1   ,
P3ULV30803  ,1 ,0.42  ,1.51    ,0.31    ,P3UHS4_1247 ,P3UHS4_1247 -> P3UMV19    ,3.78     ,0.77    ,14262.87    ,1   ,
P3ULV30803  ,1 ,0.42  ,1.48    ,0.30    ,P3UHS4_1247 ,P3UHS4_1247 -> P3UMV19    ,3.71     ,0.75    ,13992.11    ,1   ,
P3ULV30805  ,1 ,0.42  ,1.17    ,0.24    ,P3UHS4_1247 ,P3UHS4_1247 -> P3UMV19    ,2.93     ,0.59    ,11027.50    ,1   ,
P3ULV30806  ,1 ,0.42  ,1.63    ,0.33    ,P3UHS4_1247 ,P3UHS4_1247 -> P3UMV19    ,4.06     ,0.82    ,15314.49    ,1   ,
P3ULV30807  ,1 ,0.42  ,1.06    ,0.22    ,P3UHS4_1247 ,P3UHS4_1247 -> P3UMV19    ,2.65     ,0.54    ,9991.90     ,1   ,
P3ULV30807  ,1 ,0.42  ,1.13    ,0.23    ,P3UHS4_1247 ,P3UHS4_1247 -> P3UMV19    ,2.84     ,0.58    ,10687.30    ,1   ,
P3ULV30809  ,1 ,0.42  ,1.11    ,0.23    ,P3UHS4_1247 ,P3UHS4_1247 -> P3UMV19    ,2.79     ,0.57    ,10500.06    ,1   ,
P3ULV30810  ,1 ,0.42  ,0.95    ,0.19    ,P3UHS4_1247 ,P3UHS4_1247 -> P3UMV19    ,2.37     ,0.48    ,9031.21     ,1   ,
P3ULV30811  ,1 ,0.42  ,0.98    ,0.20    ,P3UHS4_1247 ,P3UHS4_1247 -> P3UMV19    ,2.44     ,0.50    ,9252.60     ,1   ,
P3ULV30812  ,1 ,0.42  ,1.08    ,0.22    ,P3UHS4_1247 ,P3UHS4_1247 -> P3UMV19    ,2.70     ,0.55    ,10160.92    ,1   ,
P3ULV30813  ,1 ,0.42  ,1.01    ,0.20    ,P3UHS4_1247 ,P3UHS4_1247 -> P3UMV19    ,2.52     ,0.51    ,9546.40     ,1   ,
P3ULV30814  ,1 ,0.42  ,1.03    ,0.21    ,P3UHS4_1247 ,P3UHS4_1247 -> P3UMV19    ,2.57     ,0.52    ,9730.33     ,1   ,
