Code,NodeA,NodeB,NomV,Len,Equip,R,X,C,R0,X0,C0,Imax,Status,Phases,PhasesV,PhasesVI,Subest,Feeder,
L(R:P1UDM2805-P1ULV2960)             ,P1UDM2805   ,P1ULV2960 ,0.42  ,0.013 ,1P_OH_CU_4_Ionic_0_416_0               ,0.01044 ,0.00127 ,0.68367   ,0.02541 ,0.01573 ,0.04718 ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT716  ,
L(R:P1UDM2805-P1ULV2962)             ,P1UDM2805   ,P1ULV2962 ,0.42  ,0.013 ,1P_OH_CU_4_Ionic_0_416_0               ,0.01059 ,0.00129 ,0.69345   ,0.02578 ,0.01595 ,0.04786 ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT716  ,
L(R:P1UDM2805-P1ULV7886)             ,P1UDM2805   ,P1ULV7886 ,0.42  ,0.036 ,1P_OH_CU_4_Ionic_0_416_0               ,0.03015 ,0.00367 ,1.97495   ,0.07341 ,0.04543 ,0.13630 ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT716  ,
L(R:P1UDM2805-P1UDM2807)             ,P1UDM2807   ,P1UDM2805 ,0.42  ,0.018 ,1P_OH_CU_4_Ionic_0_416_0               ,0.01536 ,0.00187 ,1.00599   ,0.03740 ,0.02314 ,0.06943 ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT716  ,
L(R:P1UDM2807-P1UDT650LV)            ,P1UDT650LV  ,P1UDM2807 ,0.42  ,0.018 ,1P_OH_CU_4_Ionic_0_416_0               ,0.01534 ,0.00187 ,1.00523   ,0.03737 ,0.02313 ,0.06938 ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT716  ,
L(R:P1UDM2811-P1ULV2926)             ,P1UDM2811   ,P1ULV2926 ,0.42  ,0.013 ,1P_OH_CU_4_Ionic_0_416_0               ,0.01044 ,0.00127 ,0.68367   ,0.02541 ,0.01573 ,0.04718 ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT716  ,
L(R:P1UDM2811-P1ULV2969)             ,P1UDM2811   ,P1ULV2969 ,0.42  ,0.012 ,1P_OH_CU_4_Ionic_0_416_0               ,0.01025 ,0.00125 ,0.67157   ,0.02496 ,0.01545 ,0.04635 ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT716  ,
L(R:P1UDM2812-P1ULV2928)             ,P1UDM2812   ,P1ULV2928 ,0.42  ,0.013 ,1P_OH_CU_4_Ionic_0_416_0               ,0.01056 ,0.00128 ,0.69175   ,0.02571 ,0.01591 ,0.04774 ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT716  ,
L(R:P1UDM2812-P1ULV2970)             ,P1UDM2812   ,P1ULV2970 ,0.42  ,0.012 ,1P_OH_CU_4_Ionic_0_416_0               ,0.01024 ,0.00125 ,0.67081   ,0.02494 ,0.01543 ,0.04630 ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT716  ,
L(R:P1UDM2811-P1UDM2812)             ,P1UDM2811   ,P1UDM2812 ,0.42  ,0.018 ,1P_OH_CU_4_Ionic_0_416_0               ,0.01534 ,0.00187 ,1.00523   ,0.03737 ,0.02313 ,0.06938 ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT716  ,
L(R:P1UDM2811-P1UDT650LV)            ,P1UDT650LV  ,P1UDM2811 ,0.42  ,0.018 ,1P_OH_CU_4_Ionic_0_416_0               ,0.01536 ,0.00187 ,1.00599   ,0.03740 ,0.02314 ,0.06943 ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT716  ,
L(R:P1UDM2821-P1ULV2929)             ,P1UDM2821   ,P1ULV2929 ,0.42  ,0.011 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00621 ,0.00115 ,0.60654   ,0.01911 ,0.01483 ,0.04449 ,205 ,1 ,C   ,C_LV   ,1_LV_68.3333 ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT716  ,
L(R:P1UDM2824-P1ULV3546)             ,P1UDM2824   ,P1ULV3546 ,0.42  ,0.008 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00418 ,0.00078 ,0.40866   ,0.01287 ,0.00999 ,0.02997 ,205 ,1 ,C   ,C_LV   ,1_LV_68.3333 ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT716  ,
L(R:P1UDM2821-P1UDM2824)             ,P1UDM2821   ,P1UDM2824 ,0.42  ,0.019 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.01018 ,0.00189 ,0.99473   ,0.03134 ,0.02432 ,0.07296 ,205 ,1 ,C   ,C_LV   ,1_LV_68.3333 ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT716  ,
L(R:P1UDM2821-P1UDT651LV)            ,P1UDT651LV  ,P1UDM2821 ,0.42  ,0.009 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00509 ,0.00094 ,0.49752   ,0.01567 ,0.01216 ,0.03649 ,205 ,1 ,C   ,C_LV   ,1_LV_68.3333 ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT716  ,
L(R:P1UDM2822-P1ULV3331)             ,P1UDM2822   ,P1ULV3331 ,0.42  ,0.011 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00583 ,0.00108 ,0.56941   ,0.01794 ,0.01392 ,0.04176 ,205 ,1 ,C   ,C_LV   ,1_LV_68.3333 ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT716  ,
L(R:P1UDM2823-P1ULV3514)             ,P1UDM2823   ,P1ULV3514 ,0.42  ,0.008 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00406 ,0.00075 ,0.39622   ,0.01248 ,0.00969 ,0.02906 ,205 ,1 ,C   ,C_LV   ,1_LV_68.3333 ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT716  ,
L(R:P1UDM2822-P1UDM2823)             ,P1UDM2822   ,P1UDM2823 ,0.42  ,0.009 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00509 ,0.00094 ,0.49721   ,0.01566 ,0.01216 ,0.03647 ,205 ,1 ,C   ,C_LV   ,1_LV_68.3333 ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT716  ,
L(R:P1UDM2822-P1UDT651LV)            ,P1UDT651LV  ,P1UDM2822 ,0.42  ,0.009 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00509 ,0.00094 ,0.49709   ,0.01566 ,0.01215 ,0.03646 ,205 ,1 ,C   ,C_LV   ,1_LV_68.3333 ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT716  ,
L(R:P1UDT652LV-P1ULV3068)            ,P1UDT652LV  ,P1ULV3068 ,0.42  ,0.006 ,1P_OH_CU_4_Ionic_0_416_0               ,0.00476 ,0.00058 ,0.31200   ,0.01160 ,0.00718 ,0.02153 ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT716  ,
L(R:P1UDM2827-P1ULV2934)             ,P1UDM2827   ,P1ULV2934 ,0.42  ,0.008 ,1P_OH_CU_4_Ionic_0_416_0               ,0.00659 ,0.00080 ,0.43190   ,0.01605 ,0.00994 ,0.02981 ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT716  ,
L(R:P1UDM2828-P1ULV2936)             ,P1UDM2828   ,P1ULV2936 ,0.42  ,0.009 ,1P_OH_CU_4_Ionic_0_416_0               ,0.00738 ,0.00090 ,0.48330   ,0.01797 ,0.01112 ,0.03335 ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT716  ,
L(R:P1UDM2827-P1UDM2828)             ,P1UDM2827   ,P1UDM2828 ,0.42  ,0.016 ,1P_OH_CU_4_Ionic_0_416_0               ,0.01348 ,0.00164 ,0.88279   ,0.03282 ,0.02031 ,0.06093 ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT716  ,
L(R:P1UDM2827-P1UDT652LV)            ,P1UDT652LV  ,P1UDM2827 ,0.42  ,0.016 ,1P_OH_CU_4_Ionic_0_416_0               ,0.01290 ,0.00157 ,0.84537   ,0.03142 ,0.01945 ,0.05834 ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT716  ,
L(R:P1UDM2830-P1ULV3067)             ,P1UDM2830   ,P1ULV3067 ,0.42  ,0.007 ,1P_OH_CU_4_Ionic_0_416_0               ,0.00542 ,0.00066 ,0.35501   ,0.01320 ,0.00817 ,0.02450 ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT716  ,
L(R:P1UDM2825-P1ULV2932)             ,P1UDM2825   ,P1ULV2932 ,0.42  ,0.008 ,1P_OH_CU_4_Ionic_0_416_0               ,0.00682 ,0.00083 ,0.44700   ,0.01662 ,0.01028 ,0.03085 ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT716  ,
L(R:P1UDM2825-P1ULV2933)             ,P1UDM2825   ,P1ULV2933 ,0.42  ,0.014 ,1P_OH_CU_4_Ionic_0_416_0               ,0.01131 ,0.00138 ,0.74097   ,0.02754 ,0.01705 ,0.05114 ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT716  ,
L(R:P1UDM2825-P1UDM2830)             ,P1UDM2830   ,P1UDM2825 ,0.42  ,0.015 ,1P_OH_CU_4_Ionic_0_416_0               ,0.01281 ,0.00156 ,0.83933   ,0.03120 ,0.01931 ,0.05793 ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT716  ,
L(R:P1UDM2829-P1ULV3066)             ,P1UDM2829   ,P1ULV3066 ,0.42  ,0.007 ,1P_OH_CU_4_Ionic_0_416_0               ,0.00576 ,0.00070 ,0.37755   ,0.01403 ,0.00869 ,0.02606 ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT716  ,
L(R:P1UDM2832-P1ULV7877)             ,P1UDM2832   ,P1ULV7877 ,0.42  ,0.003 ,1P_OH_CU_4_Ionic_0_416_0               ,0.00252 ,0.00031 ,0.16500   ,0.00613 ,0.00380 ,0.01139 ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT716  ,
L(R:P1UDM2829-P1UDM2832)             ,P1UDM2829   ,P1UDM2832 ,0.42  ,0.012 ,1P_OH_CU_4_Ionic_0_416_0               ,0.00971 ,0.00118 ,0.63636   ,0.02366 ,0.01464 ,0.04392 ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT716  ,
L(R:P1UDM2829-P1UDM2830)             ,P1UDM2830   ,P1UDM2829 ,0.42  ,0.024 ,1P_OH_CU_4_Ionic_0_416_0               ,0.01955 ,0.00238 ,1.28070   ,0.04761 ,0.02946 ,0.08839 ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT716  ,
L(R:P1UDM2830-P1UDT652LV)            ,P1UDT652LV  ,P1UDM2830 ,0.42  ,0.016 ,1P_OH_CU_4_Ionic_0_416_0               ,0.01319 ,0.00161 ,0.86432   ,0.03213 ,0.01988 ,0.05965 ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT716  ,
L(R:P1UDM2833-P1ULV7882)             ,P1UDM2833   ,P1ULV7882 ,0.42  ,0.008 ,1P_OH_CU_4_Ionic_0_416_0               ,0.00687 ,0.00084 ,0.45005   ,0.01673 ,0.01035 ,0.03106 ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT716  ,
L(R:P1UDM2833-P1UDT652LV)            ,P1UDT652LV  ,P1UDM2833 ,0.42  ,0.035 ,1P_OH_CU_4_Ionic_0_416_0               ,0.02887 ,0.00351 ,1.89133   ,0.07031 ,0.04351 ,0.13053 ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT716  ,
L(R:P1UDM2834-P1ULV2937)             ,P1UDM2834   ,P1ULV2937 ,0.42  ,0.008 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00429 ,0.00080 ,0.41871   ,0.01319 ,0.01024 ,0.03071 ,205 ,1 ,C   ,C_LV   ,1_LV_68.3333 ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT716  ,
L(R:P1UDM2834-P1UDT653LV)            ,P1UDT653LV  ,P1UDM2834 ,0.42  ,0.009 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00476 ,0.00088 ,0.46513   ,0.01465 ,0.01137 ,0.03412 ,205 ,1 ,C   ,C_LV   ,1_LV_68.3333 ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT716  ,
L(R:P1UDM2835-P1ULV2938)             ,P1UDM2835   ,P1ULV2938 ,0.42  ,0.008 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00424 ,0.00079 ,0.41406   ,0.01304 ,0.01012 ,0.03037 ,205 ,1 ,C   ,C_LV   ,1_LV_68.3333 ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT716  ,
L(R:P1UDM2835-P1UDT653LV)            ,P1UDT653LV  ,P1UDM2835 ,0.42  ,0.018 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00952 ,0.00177 ,0.92983   ,0.02929 ,0.02273 ,0.06820 ,205 ,1 ,C   ,C_LV   ,1_LV_68.3333 ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT716  ,
L(R:P1UDT654LV-P1ULV2942)            ,P1UDT654LV  ,P1ULV2942 ,0.42  ,0.013 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00726 ,0.00135 ,0.70933   ,0.02235 ,0.01734 ,0.05203 ,205 ,1 ,C   ,C_LV   ,1_LV_68.3333 ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT716  ,
L(R:P1UDM2837-P1ULV2940)             ,P1UDM2837   ,P1ULV2940 ,0.42  ,0.013 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00715 ,0.00133 ,0.69841   ,0.02200 ,0.01708 ,0.05123 ,205 ,1 ,C   ,C_LV   ,1_LV_68.3333 ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT716  ,
L(R:P1UDM2836-P1ULV2939)             ,P1UDM2836   ,P1ULV2939 ,0.42  ,0.013 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00709 ,0.00132 ,0.69258   ,0.02182 ,0.01693 ,0.05080 ,205 ,1 ,C   ,C_LV   ,1_LV_68.3333 ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT716  ,
L(R:P1UDM2836-P1UDM2837)             ,P1UDM2837   ,P1UDM2836 ,0.42  ,0.019 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.01038 ,0.00193 ,1.01438   ,0.03195 ,0.02480 ,0.07440 ,205 ,1 ,C   ,C_LV   ,1_LV_68.3333 ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT716  ,
L(R:P1UDM2837-P1UDT654LV)            ,P1UDT654LV  ,P1UDM2837 ,0.42  ,0.010 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00519 ,0.00096 ,0.50691   ,0.01597 ,0.01239 ,0.03718 ,205 ,1 ,C   ,C_LV   ,1_LV_68.3333 ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT716  ,
L(R:P1UDM2839-P1ULV2943)             ,P1UDM2839   ,P1ULV2943 ,0.42  ,0.013 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00722 ,0.00134 ,0.70535   ,0.02222 ,0.01724 ,0.05173 ,205 ,1 ,C   ,C_LV   ,1_LV_68.3333 ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT716  ,
L(R:P1UDM2840-P1ULV2944)             ,P1UDM2840   ,P1ULV2944 ,0.42  ,0.014 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00732 ,0.00136 ,0.71569   ,0.02255 ,0.01750 ,0.05249 ,205 ,1 ,C   ,C_LV   ,1_LV_68.3333 ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT716  ,
L(R:P1UDM2839-P1UDM2840)             ,P1UDM2839   ,P1UDM2840 ,0.42  ,0.010 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00519 ,0.00096 ,0.50691   ,0.01597 ,0.01239 ,0.03718 ,205 ,1 ,C   ,C_LV   ,1_LV_68.3333 ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT716  ,
L(R:P1UDM2839-P1UDT654LV)            ,P1UDT654LV  ,P1UDM2839 ,0.42  ,0.010 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00519 ,0.00096 ,0.50734   ,0.01598 ,0.01240 ,0.03721 ,205 ,1 ,C   ,C_LV   ,1_LV_68.3333 ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT716  ,
L(R:P1UDT655LV-P1ULV2948)            ,P1UDT655LV  ,P1ULV2948 ,0.42  ,0.014 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00760 ,0.00141 ,0.74288   ,0.02340 ,0.01816 ,0.05449 ,205 ,1 ,C   ,C_LV   ,1_LV_68.3333 ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT716  ,
L(R:P1UDM2842-P1ULV2947)             ,P1UDM2842   ,P1ULV2947 ,0.42  ,0.014 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00740 ,0.00137 ,0.72281   ,0.02277 ,0.01767 ,0.05301 ,205 ,1 ,C   ,C_LV   ,1_LV_68.3333 ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT716  ,
L(R:P1UDM2841-P1ULV2945)             ,P1UDM2841   ,P1ULV2945 ,0.42  ,0.014 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00730 ,0.00135 ,0.71319   ,0.02247 ,0.01744 ,0.05231 ,205 ,1 ,C   ,C_LV   ,1_LV_68.3333 ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT716  ,
L(R:P1UDM2841-P1UDM2842)             ,P1UDM2842   ,P1UDM2841 ,0.42  ,0.010 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00519 ,0.00096 ,0.50691   ,0.01597 ,0.01239 ,0.03718 ,205 ,1 ,C   ,C_LV   ,1_LV_68.3333 ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT716  ,
L(R:P1UDM2842-P1UDT655LV)            ,P1UDT655LV  ,P1UDM2842 ,0.42  ,0.010 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00519 ,0.00096 ,0.50734   ,0.01598 ,0.01240 ,0.03721 ,205 ,1 ,C   ,C_LV   ,1_LV_68.3333 ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT716  ,
L(R:P1UDM2845-P1ULV2978)             ,P1UDM2845   ,P1ULV2978 ,0.42  ,0.012 ,1P_UG_AL_2/0_Converse_0_416_0          ,0.00494 ,0.00113 ,0.62858   ,0.01706 ,0.01230 ,0.03690 ,233 ,1 ,C   ,C_LV   ,1_LV_77.6667 ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT716  ,
L(R:P1UDM2844-P1ULV2976)             ,P1UDM2844   ,P1ULV2976 ,0.42  ,0.012 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00625 ,0.00116 ,0.61033   ,0.01923 ,0.01492 ,0.04476 ,205 ,1 ,C   ,C_LV   ,1_LV_68.3333 ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT716  ,
L(R:P1UDM2844-P1UDM2845)             ,P1UDM2845   ,P1UDM2844 ,0.42  ,0.010 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00519 ,0.00096 ,0.50704   ,0.01597 ,0.01240 ,0.03719 ,205 ,1 ,C   ,C_LV   ,1_LV_68.3333 ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT716  ,
L(R:P1UDM2845-P1UDT655LV)            ,P1UDT655LV  ,P1UDM2845 ,0.42  ,0.010 ,1P_UG_AL_4/0_Sweetbriar_0_416_0        ,0.00260 ,0.00090 ,0.55604   ,0.01053 ,0.00678 ,0.02033 ,301 ,1 ,C   ,C_LV   ,1_LV_100.333 ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT716  ,
L(R:P1UDM2846-P1ULV2949)             ,P1UDM2846   ,P1ULV2949 ,0.42  ,0.013 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00692 ,0.00128 ,0.67591   ,0.02129 ,0.01652 ,0.04957 ,205 ,1 ,C   ,C_LV   ,1_LV_68.3333 ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT716  ,
L(R:P1UDM2846-P1UDT656LV)            ,P1UDT656LV  ,P1UDM2846 ,0.42  ,0.010 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00519 ,0.00096 ,0.50691   ,0.01597 ,0.01239 ,0.03718 ,205 ,1 ,C   ,C_LV   ,1_LV_68.3333 ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT716  ,
L(R:P1UDM2847-P1ULV2950)             ,P1UDM2847   ,P1ULV2950 ,0.42  ,0.013 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00685 ,0.00127 ,0.66916   ,0.02108 ,0.01636 ,0.04908 ,205 ,1 ,C   ,C_LV   ,1_LV_68.3333 ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT716  ,
L(R:P1UDM2847-P1UDT656LV)            ,P1UDT656LV  ,P1UDM2847 ,0.42  ,0.010 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00519 ,0.00096 ,0.50734   ,0.01598 ,0.01240 ,0.03721 ,205 ,1 ,C   ,C_LV   ,1_LV_68.3333 ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT716  ,
L(R:P1UDT657LV-P1ULV2975)            ,P1UDT657LV  ,P1ULV2975 ,0.42  ,0.011 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00599 ,0.00111 ,0.58547   ,0.01844 ,0.01431 ,0.04294 ,205 ,1 ,A   ,A_LV   ,1_LV_68.3333 ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT716  ,
L(R:P1UDT657LV-P1ULV7884)            ,P1UDT657LV  ,P1ULV7884 ,0.42  ,0.007 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00402 ,0.00075 ,0.39304   ,0.01238 ,0.00961 ,0.02883 ,205 ,1 ,A   ,A_LV   ,1_LV_68.3333 ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT716  ,
L(R:P1UDM2850-P1ULV2973)             ,P1UDM2850   ,P1ULV2973 ,0.42  ,0.011 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00601 ,0.00111 ,0.58703   ,0.01849 ,0.01435 ,0.04306 ,205 ,1 ,A   ,A_LV   ,1_LV_68.3333 ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT716  ,
L(R:P1UDM2850-P1ULV3153)             ,P1UDM2850   ,P1ULV3153 ,0.42  ,0.011 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00596 ,0.00111 ,0.58208   ,0.01834 ,0.01423 ,0.04269 ,205 ,1 ,A   ,A_LV   ,1_LV_68.3333 ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT716  ,
L(R:P1UDM2849-P1ULV2972)             ,P1UDM2849   ,P1ULV2972 ,0.42  ,0.011 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00604 ,0.00112 ,0.59056   ,0.01860 ,0.01444 ,0.04331 ,205 ,1 ,A   ,A_LV   ,1_LV_68.3333 ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT716  ,
L(R:P1UDM2849-P1ULV7881)             ,P1UDM2849   ,P1ULV7881 ,0.42  ,0.008 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00413 ,0.00077 ,0.40355   ,0.01271 ,0.00987 ,0.02960 ,205 ,1 ,A   ,A_LV   ,1_LV_68.3333 ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT716  ,
L(R:P1UDM2849-P1UDM2850)             ,P1UDM2850   ,P1UDM2849 ,0.42  ,0.010 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00514 ,0.00095 ,0.50245   ,0.01583 ,0.01228 ,0.03685 ,205 ,1 ,A   ,A_LV   ,1_LV_68.3333 ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT716  ,
L(R:P1UDM2850-P1UDT657LV)            ,P1UDT657LV  ,P1UDM2850 ,0.42  ,0.009 ,1P_UG_AL_4/0_Sweetbriar_0_416_0        ,0.00257 ,0.00089 ,0.55035   ,0.01042 ,0.00671 ,0.02013 ,301 ,1 ,A   ,A_LV   ,1_LV_100.333 ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT716  ,
L(R:P1UDM2853-P1ULV3547)             ,P1UDM2853   ,P1ULV3547 ,0.42  ,0.007 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00365 ,0.00068 ,0.35655   ,0.01123 ,0.00872 ,0.02615 ,205 ,1 ,A   ,A_LV   ,1_LV_68.3333 ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT716  ,
L(R:P1UDM2848-P1ULV2971)             ,P1UDM2848   ,P1ULV2971 ,0.42  ,0.012 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00651 ,0.00121 ,0.63582   ,0.02003 ,0.01554 ,0.04663 ,205 ,1 ,A   ,A_LV   ,1_LV_68.3333 ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT716  ,
L(R:P1UDM2848-P1UDM2853)             ,P1UDM2853   ,P1UDM2848 ,0.42  ,0.019 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.01028 ,0.00191 ,1.00417   ,0.03163 ,0.02455 ,0.07365 ,205 ,1 ,A   ,A_LV   ,1_LV_68.3333 ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT716  ,
L(R:P1UDM2853-P1UDT657LV)            ,P1UDT657LV  ,P1UDM2853 ,0.42  ,0.019 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.01027 ,0.00191 ,1.00387   ,0.03162 ,0.02454 ,0.07363 ,205 ,1 ,A   ,A_LV   ,1_LV_68.3333 ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT716  ,
L(R:P1UDT658LV-P1ULV2977)            ,P1UDT658LV  ,P1ULV2977 ,0.42  ,0.012 ,1P_UG_AL_2/0_Converse_0_416_0          ,0.00528 ,0.00120 ,0.67104   ,0.01821 ,0.01313 ,0.03939 ,233 ,1 ,A   ,A_LV   ,1_LV_77.6667 ,P1UHS1_1247 ,P1UHS1_1247 -> P1UDT716  ,
